"(0.3936079545454545, 0.6453598484848485)"
"(0.5, 0.5)"
"(0.0952020202020202, 0.3472222222222222)"
"(-0.029285714285714283, 0.6114285714285714)"
"(0.09777777777777778, 0.2822222222222222)"
"(0.15266203703703704, 0.3886574074074074)"
"(0.1814285714285714, 0.6571428571428571)"
"(0.032499999999999994, 0.4574999999999999)"
"(0.5516666666666666, 0.7983333333333333)"
"(0.196875, 0.65)"
"(0.0, 0.0)"
"(0.48750000000000004, 0.65)"
"(0.2791666666666667, 0.41458333333333336)"
"(0.3333333333333333, 0.4777777777777778)"
"(0.2, 0.35)"
"(0.0, 1.0)"
"(0.8, 0.75)"
"(0.0, 0.0)"
"(-0.25, 0.5)"
"(0.0, 0.0)"
"(0.8, 0.75)"
"(0.04375, 0.51875)"
"(0.0, 0.0)"
"(0.45, 0.475)"
"(0.04999999999999999, 0.5)"
"(0.35714285714285715, 0.5357142857142857)"
"(0.24454545454545454, 0.6799999999999999)"
"(0.4291666666666667, 0.6722222222222222)"
"(0.0, 0.75)"
"(0.6211111111111111, 0.75)"
"(0.14642857142857146, 0.4964285714285714)"
"(0.15113636363636362, 0.5541666666666667)"
"(0.2333333333333333, 0.6597222222222222)"
"(0.5, 1.0)"
"(0.5633333333333334, 1.0)"
"(0.0, 0.4)"
"(0.09128787878787879, 0.43333333333333335)"
"(0.2583333333333333, 0.6333333333333333)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(0.05416666666666667, 0.19999999999999998)"
"(0.08392857142857144, 0.5436507936507936)"
"(0.5, 0.5)"
"(0.0, 0.0)"
"(0.41, 0.5016666666666667)"
"(0.4, 0.4)"
"(0.125, 0.525)"
"(0.24444444444444444, 0.2888888888888889)"
"(0.0, 0.0)"
"(0.5, 0.5)"
"(0.5, 0.5)"
"(0.0, 0.0)"
"(0.24659090909090908, 0.6)"
"(-0.1, 0.2)"
"(0.3666666666666667, 0.7666666666666666)"
"(0.44999999999999996, 0.47500000000000003)"
"(0.22000000000000003, 0.55)"
"(0.1813675213675214, 0.6538461538461539)"
"(0.45138888888888884, 0.6819444444444445)"
"(0.11333333333333333, 0.43499999999999994)"
"(0.10000000000000002, 0.4875)"
"(0.33106060606060606, 0.5916666666666667)"
"(0.45208333333333334, 0.5770833333333334)"
"(-0.2916666666666667, 0.5416666666666666)"
"(0.0, 0.5)"
"(0.5, 0.5)"
"(0.225, 0.42500000000000004)"
"(0.5, 0.5)"
"(0.37878787878787873, 0.5333333333333333)"
"(0.3416666666666667, 0.6083333333333333)"
"(-0.16818181818181818, 0.3681818181818182)"
"(0.3704545454545454, 0.5896464646464646)"
"(0.7125, 0.6666666666666666)"
"(0.25, 0.25)"
"(0.1828125, 0.5)"
"(0.20555555555555557, 0.43333333333333335)"
"(0.10416666666666667, 0.4291666666666667)"
"(0.0, 0.0)"
"(0.4861111111111111, 0.48888888888888893)"
"(1.0, 0.5)"
"(0.4, 0.5972222222222222)"
"(0.315, 0.53)"
"(0.1875, 0.4375)"
"(0.1875, 0.4375)"
"(0.5, 0.5)"
"(0.26, 0.4)"
"(0.1336734693877551, 0.42653061224489797)"
"(0.13, 0.31875)"
"(0.17823129251700678, 0.47687074829931975)"
"(0.42361111111111116, 0.49722222222222223)"
"(0.25918367346938775, 0.4137755102040816)"
"(0.052083333333333336, 0.2708333333333333)"
"(0.3096428571428572, 0.5571428571428572)"
"(-0.8, 0.8)"
"(0.0, 0.0)"
"(0.6000000000000001, 0.9)"
"(0.7, 0.6000000000000001)"
"(0.5, 0.15)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(0.25, 0.55)"
"(0.3481481481481481, 0.462962962962963)"
"(-0.02301587301587295, 0.5793650793650794)"
"(0.0, 0.0)"
"(0.19999999999999998, 0.5)"
"(0.3125, 0.25)"
"(0.65, 0.625)"
"(0.0, 0.0)"
"(-0.005555555555555564, 0.3111111111111111)"
"(0.31, 0.55)"
"(0.31666666666666665, 0.55)"
"(0.5, 0.5)"
"(0.6199999999999999, 0.6399999999999999)"
"(0.3, 0.85)"
"(0.27199999999999996, 0.628)"
"(0.4375, 0.5)"
"(0.04055555555555557, 0.7983333333333333)"
"(-0.07452380952380953, 0.5584523809523809)"
"(0.36742424242424243, 0.75)"
"(0.05, 0.2)"
"(0.078125, 0.275)"
"(0.0, 0.3)"
"(0.5, 0.8888888888888888)"
"(-0.09294871794871794, 0.4256410256410256)"
"(0.5, 0.8333333333333334)"
"(0.5, 0.5)"
"(0.525, 0.6166666666666667)"
"(0.66875, 0.7125)"
"(0.1, 0.1625)"
"(0.5, 0.5)"
"(0.0, 0.0)"
"(0.0, 0.65)"
"(-0.1, 0.1)"
"(0.21666666666666667, 0.7166666666666667)"
"(0.07083333333333335, 0.75)"
"(0.2, 0.6)"
"(0.3939814814814815, 0.6802469135802469)"
"(0.03749999999999998, 0.6125)"
"(0.3041666666666667, 0.48249999999999993)"
"(0.05, 0.2)"
"(0.03142857142857143, 0.38567099567099566)"
"(0.20079966329966326, 0.5309283309283308)"
"(0.4, 0.5)"
"(1.0, 0.75)"
"(0.35714285714285715, 0.5357142857142857)"
"(0.25, 0.25)"
"(-0.0625, 0.4375)"
"(-0.15, 0.39999999999999997)"
"(-0.125, 0.375)"
"(0.8, 0.75)"
"(-0.04285714285714286, 0.5714285714285714)"
"(0.4, 0.45)"
"(0.9, 0.6)"
"(0.03333333333333333, 0.06666666666666667)"
"(0.0, 0.0)"
"(0.16666666666666666, 0.16666666666666666)"
"(0.052045454545454575, 0.7051515151515152)"
"(-0.07, 0.33)"
"(0.0, 1.0)"
"(0.6, 0.3)"
"(0.34, 0.6599999999999999)"
"(0.2725206611570248, 0.655)"
"(0.3010416666666667, 0.51875)"
"(0.0625, 0.5)"
"(0.125, 0.52)"
"(0.5, 0.5)"
"(0.65, 0.875)"
"(0.11904761904761907, 0.6452380952380952)"
"(0.3333333333333333, 0.5)"
"(0.10000000000000002, 0.20000000000000004)"
"(0.309375, 0.45000000000000007)"
"(0.0, 0.0)"
"(0.47666666666666674, 1.0)"
"(0.19166666666666665, 0.33333333333333337)"
"(0.0, 0.0)"
"(-0.09090909090909091, 0.6525)"
"(0.1, 0.35)"
"(0.6499999999999999, 0.8)"
"(-0.15, 0.6499999999999999)"
"(0.275, 0.8)"
"(0.08124999999999999, 0.48333333333333334)"
"(-0.008333333333333331, 0.43333333333333335)"
"(0.06666666666666665, 0.2333333333333333)"
"(0.3121212121212121, 0.46666666666666673)"
"(0.1284722222222222, 0.5645833333333333)"
"(0.46704545454545454, 0.5755681818181818)"
"(0.0, 0.0)"
"(0.3392857142857143, 0.38571428571428573)"
"(0.029166666666666674, 0.42500000000000004)"
"(0.15699999999999997, 0.35100000000000003)"
"(0.1, 0.6799999999999999)"
"(-0.24583333333333335, 0.37083333333333335)"
"(0.11079545454545459, 0.3958333333333333)"
"(0.51, 0.75)"
"(0.5, 0.9)"
"(0.015000000000000003, 0.25666666666666665)"
"(-0.015909090909090914, 0.6636363636363637)"
"(0.0, 0.125)"
"(0.5, 0.6499999999999999)"
"(0.13333333333333336, 0.3)"
"(0.225, 0.4944444444444444)"
"(0.3872727272727273, 0.5609090909090909)"
"(0.5444444444444444, 0.8055555555555555)"
"(0.4, 0.675)"
"(-0.09375, 0.3125)"
"(0.5, 0.4833333333333334)"
"(0.08333333333333333, 0.5041666666666667)"
"(0.18333333333333335, 0.3833333333333333)"
"(0.04166666666666666, 0.5916666666666667)"
"(0.2833333333333334, 0.5833333333333334)"
"(0.10000000000000002, 0.6333333333333333)"
"(0.45, 0.5)"
"(0.4, 0.5416666666666666)"
"(0.2, 0.2)"
"(0.08333333333333334, 0.4083333333333333)"
"(0.08, 0.26999999999999996)"
"(0.4371428571428571, 0.5352380952380952)"
"(-0.005555555555555557, 0.15555555555555556)"
"(0.1109375, 0.5239583333333333)"
"(0.0736111111111111, 0.5847222222222223)"
"(0.28571428571428575, 0.45)"
"(0.1511111111111111, 0.4602777777777778)"
"(-0.07857142857142858, 0.325)"
"(0.20772727272727273, 0.48772727272727273)"
"(0.27, 0.36769230769230765)"
"(0.01423611111111111, 0.3920138888888889)"
"(-0.009722222222222219, 0.4347222222222222)"
"(0.1875, 0.15416666666666667)"
"(0.075, 0.625)"
"(0.4, 0.535)"
"(0.3283333333333333, 0.6066666666666667)"
"(0.4, 0.425)"
"(0.6699999999999999, 0.81)"
"(0.25000000000000006, 0.7)"
"(0.07142857142857147, 0.5650793650793651)"
"(0.2, 0.2)"
"(-0.06666666666666667, 0.2833333333333333)"
"(0.43392857142857144, 0.7714285714285715)"
"(0.30666666666666664, 0.5133333333333333)"
"(0.09166666666666667, 0.27499999999999997)"
"(0.27777777777777773, 0.35555555555555557)"
"(0.0, 0.0)"
"(0.109375, 0.34375)"
"(0.43333333333333335, 0.8333333333333334)"
"(0.340625, 0.55)"
"(0.445, 0.4875)"
"(0.1375, 0.33749999999999997)"
"(0.3, 0.6166666666666667)"
"(0.3, 0.7666666666666666)"
"(0.27999999999999997, 0.74)"
"(0.043333333333333335, 0.08666666666666667)"
"(0.2222222222222222, 0.47222222222222227)"
"(0.3826666666666667, 0.3933333333333333)"
"(0.51, 0.76)"
"(0.07142857142857142, 0.2702380952380952)"
"(0.5, 0.9)"
"(0.40476190476190477, 0.6142857142857144)"
"(-0.10833333333333332, 0.4916666666666667)"
"(0.0, 0.041666666666666664)"
"(0.2392255892255892, 0.5949494949494949)"
"(0.034895833333333334, 0.32708333333333334)"
"(0.4681818181818182, 0.6022727272727273)"
"(0.3416666666666667, 0.7416666666666667)"
"(0.28250000000000003, 0.76)"
"(0.24375, 0.75)"
"(0.4121212121212121, 0.6515151515151515)"
"(0.25, 0.25)"
"(0.24642857142857144, 0.5571428571428572)"
"(0.2728937728937729, 0.5618131868131868)"
"(0.0388888888888889, 0.5487654320987655)"
"(0.024999999999999998, 0.6041666666666666)"
"(0.04182449494949495, 0.36013257575757573)"
"(0.16666666666666666, 0.5888888888888889)"
"(-0.625, 1.0)"
"(0.0, 0.0)"
"(0.55, 0.75)"
"(0.0, 0.0)"
"(0.5, 0.6)"
"(0.175, 0.44999999999999996)"
"(0.9099999999999999, 0.7800000000000001)"
"(0.0, 0.0)"
"(0.10833333333333334, 0.425)"
"(0.5, 0.6)"
"(-0.5, 0.7)"
"(0.0, 0.0)"
"(0.016666666666666673, 0.18888888888888888)"
"(0.1, 0.0)"
"(-0.175, 0.4)"
"(0.5, 0.7)"
"(0.5, 0.5)"
"(0.25, 0.55)"
"(0.16666666666666666, 0.3666666666666667)"
"(0.5, 0.5)"
"(0.0, 0.0)"
"(0.21212121212121213, 0.5)"
"(0.3375, 0.65)"
"(0.6666666666666666, 0.7000000000000001)"
"(0.6191666666666666, 0.74)"
"(-0.575, 0.7)"
"(0.26666666666666666, 0.39999999999999997)"
"(0.0, 0.0)"
"(-0.08333333333333333, 0.5033333333333333)"
"(0.4375, 1.0)"
"(1.0, 0.3)"
"(0.25, 0.4)"
"(0.24916666666666668, 0.7366666666666667)"
"(-0.2916666666666667, 0.5416666666666666)"
"(0.3, 0.42000000000000004)"
"(0.375, 0.905)"
"(0.1037037037037037, 0.5611111111111112)"
"(0.21504629629629632, 0.775)"
"(0.2222222222222222, 0.38888888888888884)"
"(0.5, 0.5)"
"(0.2625, 0.45)"
"(0.0, 0.65)"
"(-0.1, 0.2)"
"(0.05555555555555555, 0.6666666666666667)"
"(0.06000000000000001, 0.72)"
"(0.20404040404040402, 0.5671717171717172)"
"(0.05, 0.5)"
"(0.5785714285714286, 0.6607142857142857)"
"(0.18272727272727274, 0.6407575757575757)"
"(0.19166666666666665, 0.49583333333333335)"
"(0.12329545454545454, 0.6302083333333334)"
"(0.20833333333333334, 0.45416666666666666)"
"(0.26666666666666666, 0.6)"
"(0.0, 0.7)"
"(0.0, 0.5333333333333333)"
"(0.30735930735930733, 0.5535714285714285)"
"(0.3, 0.6333333333333333)"
"(-0.06944444444444445, 0.4069444444444445)"
"(0.08125, 0.675)"
"(0.15138888888888888, 0.7652777777777778)"
"(0.25, 0.5638888888888889)"
"(0.43333333333333335, 0.6333333333333333)"
"(0.0, 0.5)"
"(-0.0050000000000000044, 0.575)"
"(0.4, 0.55)"
"(0.04583333333333333, 0.3958333333333333)"
"(0.25, 0.3333333333333333)"
"(0.5, 0.5)"
"(0.5833333333333334, 0.48333333333333334)"
"(0.725, 0.75)"
"(-0.022727272727272724, 0.6666666666666666)"
"(0.475, 0.4)"
"(0.315, 0.795)"
"(0.16875000000000004, 0.5222222222222223)"
"(0.24, 0.44000000000000006)"
"(0.0, 0.8125)"
"(0.35, 0.575)"
"(0.19, 0.6224999999999999)"
"(0.25, 0.4375)"
"(-0.2916666666666667, 0.5416666666666666)"
"(0.037500000000000006, 0.275)"
"(0.15625, 0.5)"
"(-0.16666666666666666, 0.06666666666666667)"
"(0.4583333333333333, 0.3666666666666667)"
"(-0.1, 0.0)"
"(-0.8, 1.0)"
"(-0.16666666666666666, 0.43333333333333335)"
"(0.2285714285714286, 0.2857142857142857)"
"(-0.01666666666666668, 0.26666666666666666)"
"(-0.8, 0.9)"
"(0.19166666666666665, 0.30833333333333335)"
"(0.06875000000000006, 0.3916666666666666)"
"(0.2333333333333333, 0.7041666666666666)"
"(0.3546875, 0.9875)"
"(0.6716666666666666, 1.0)"
"(-0.625, 0.625)"
"(0.25, 0.42000000000000004)"
"(0.07333333333333333, 0.3933333333333333)"
"(-0.25833333333333336, 0.4416666666666667)"
"(0.175, 0.2875)"
"(-0.38, 0.78)"
"(0.8, 0.75)"
"(-0.059722222222222225, 0.42777777777777776)"
"(0.5666666666666668, 0.7666666666666666)"
"(-0.0666666666666667, 0.7333333333333334)"
"(0.3666666666666667, 0.5)"
"(0.5416666666666666, 0.6166666666666666)"
"(0.1638888888888889, 0.30277777777777776)"
"(0.09666666666666668, 0.77)"
"(-0.046527777777777786, 0.5604166666666666)"
"(0.16666666666666666, 0.2333333333333333)"
"(0.26666666666666666, 0.6277777777777777)"
"(-0.47222222222222215, 0.6555555555555556)"
"(0.2562074829931973, 0.4290816326530612)"
"(-0.016666666666666663, 0.37142857142857144)"
"(0.15799999999999997, 0.705)"
"(0.24722222222222223, 0.4388888888888889)"
"(0.4, 0.425)"
"(0.25, 0.2625)"
"(0.35, 0.35)"
"(1.0, 1.0)"
"(0.0, 0.0)"
"(0.12222222222222223, 0.7555555555555555)"
"(0.1510204081632653, 0.4812925170068027)"
"(0.40727272727272734, 0.64)"
"(0.5, 0.65)"
"(0.09642857142857145, 0.5517857142857143)"
"(0.0, 0.1)"
"(-0.25, 0.4)"
"(0.48500000000000004, 0.65)"
"(0.38160000000000005, 0.6904)"
"(0.5, 0.5)"
"(0.20000000000000004, 0.3)"
"(0.07954545454545454, 0.5227272727272727)"
"(0.42111111111111105, 0.6333333333333333)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(-0.175, 0.925)"
"(0.2, 0.45)"
"(-0.14583333333333334, 0.2708333333333333)"
"(0.375, 0.375)"
"(0.125, 0.5)"
"(-0.05, 0.4)"
"(0.25, 0.25)"
"(0.125, 0.5)"
"(0.2166666666666667, 0.48333333333333334)"
"(0.125, 0.5)"
"(0.23666666666666664, 0.55)"
"(0.0, 0.75)"
"(0.0, 0.0)"
"(0.2833333333333334, 0.8166666666666668)"
"(0.0, 0.0)"
"(0.06, 0.575)"
"(0.39444444444444443, 0.7777777777777778)"
"(0.42000000000000004, 0.5900000000000001)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(0.15000000000000002, 0.875)"
"(0.41818181818181815, 0.5272727272727273)"
"(0.8, 0.75)"
"(0.0, 0.0)"
"(0.2, 0.3)"
"(0.0, 0.0)"
"(0.5, 0.6)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(0.2333333333333333, 0.26666666666666666)"
"(-0.025, 0.2)"
"(0.175, 0.9444444444444444)"
"(0.2111111111111111, 0.45555555555555555)"
"(0.25, 0.6333333333333333)"
"(-0.020000000000000007, 0.29999999999999993)"
"(0.05, 0.25)"
"(0.06666666666666667, 0.7333333333333334)"
"(0.06666666666666667, 0.7333333333333334)"
"(0.2, 0.35)"
"(0.025, 0.2625)"
"(-0.1, 0.2)"
"(0.185, 0.78)"
"(0.1875, 0.51875)"
"(-0.012499999999999997, 0.4375)"
"(0.23958333333333334, 0.16666666666666666)"
"(0.34166666666666673, 0.5750000000000001)"
"(0.07500000000000001, 0.4)"
"(0.3, 0.8)"
"(-0.004545454545454547, 0.6666666666666666)"
"(0.29583333333333334, 0.5833333333333334)"
"(0.275, 0.48333333333333334)"
"(0.43333333333333335, 0.6333333333333333)"
"(0.43333333333333335, 0.4388888888888889)"
"(-0.1, 0.35)"
"(0.2965909090909091, 0.5761363636363637)"
"(0.2625, 0.2375)"
"(0.8, 0.75)"
"(0.8, 0.75)"
"(-0.03125, 0.5)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(0.184375, 0.5)"
"(0.23125, 0.5)"
"(0.5, 0.5)"
"(0.2, 0.3)"
"(0.0, 0.0)"
"(0.275, 0.575)"
"(0.05892857142857143, 0.37142857142857144)"
"(0.8, 0.75)"
"(0.3572916666666667, 0.49583333333333335)"
"(0.4787878787878788, 0.5833333333333334)"
"(0.06666666666666667, 0.11666666666666665)"
"(-0.025, 0.45)"
"(-0.16666666666666666, 0.06666666666666667)"
"(0.0, 0.6)"
"(0.0, 0.0)"
"(0.08333333333333333, 0.43333333333333335)"
"(1.0, 1.0)"
"(0.43333333333333335, 0.8333333333333334)"
"(-0.3125, 0.6875)"
"(0.125, 0.375)"
"(-0.05, 0.2)"
"(0.375, 0.875)"
"(0.4, 0.375)"
"(0.19999999999999998, 0.43333333333333335)"
"(0.53, 0.765)"
"(0.475, 0.8)"
"(-0.041666666666666664, 0.35000000000000003)"
"(0.101010101010101, 0.4444444444444444)"
"(0.4374999999999999, 0.6666666666666666)"
"(0.11249999999999999, 0.7)"
"(0.5, 0.6)"
"(-0.2916666666666667, 0.5416666666666666)"
"(0.5000000000000001, 0.9)"
"(0.07090909090909091, 0.3492207792207792)"
"(0.13333333333333333, 0.6333333333333333)"
"(0.5, 0.5)"
"(0.5, 0.5)"
"(0.3, 0.9)"
"(0.65, 0.65)"
"(0.25, 0.55)"
"(-0.25, 0.4)"
"(0.26666666666666666, 0.45)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(0.5, 0.5)"
"(0.16666666666666666, 0.625)"
"(-0.07142857142857142, 0.21428571428571427)"
"(-0.42499999999999993, 0.6083333333333333)"
"(-0.125, 0.85)"
"(0.30000000000000004, 0.45)"
"(-0.125, 0.125)"
"(0.5428571428571429, 0.6428571428571428)"
"(0.0, 0.625)"
"(0.6, 0.525)"
"(0.2, 0.2)"
"(-1.0, 1.0)"
"(0.13333333333333333, 0.15666666666666668)"
"(0.44727272727272727, 0.6)"
"(0.4166666666666667, 0.5583333333333333)"
"(0.0, 0.0)"
"(0.2, 0.5)"
"(0.4, 0.65)"
"(-0.125, 0.24166666666666667)"
"(0.25, 0.375)"
"(0.10928571428571429, 0.335)"
"(-0.16875, 0.58125)"
"(0.12361111111111112, 0.40416666666666673)"
"(0.5, 0.5)"
"(0.5, 0.55)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(-0.125, 0.7)"
"(0.5, 1.0)"
"(0.4375, 0.3375)"
"(0.8, 0.75)"
"(0.32202380952380955, 0.6190476190476191)"
"(0.11458333333333334, 0.5020833333333333)"
"(0.15781250000000002, 0.6333333333333333)"
"(0.7, 0.9)"
"(0.65, 0.8666666666666667)"
"(0.3125, 1.0)"
"(0.25, 0.8500000000000001)"
"(0.0, 0.0)"
"(0.125, 0.6944444444444444)"
"(-0.07500000000000001, 1.0)"
"(0.35162337662337656, 0.5785714285714286)"
"(0.17727272727272728, 0.5909090909090909)"
"(0.26454545454545453, 0.475)"
"(-0.08, 0.8166666666666665)"
"(0.35, 0.30000000000000004)"
"(0.1375, 0.5375)"
"(0.13333333333333333, 0.26666666666666666)"
"(-0.1268707482993197, 0.463265306122449)"
"(-0.0625, 0.1875)"
"(1.0, 0.3)"
"(0.22023809523809523, 0.30357142857142855)"
"(-0.125, 0.375)"
"(0.5, 0.5)"
"(0.31666666666666665, 0.46666666666666673)"
"(0.2, 0.3)"
"(0.16666666666666666, 0.7000000000000001)"
"(0.5333333333333333, 0.5)"
"(1.0, 0.3)"
"(0.0, 0.3333333333333333)"
"(0.15, 0.6)"
"(-0.0063446969696969654, 0.5545454545454546)"
"(-0.18666666666666668, 0.5099999999999999)"
"(0.5, 0.5)"
"(-0.1708333333333333, 0.7083333333333334)"
"(-0.22916666666666666, 0.6)"
"(0.21, 0.5866666666666667)"
"(-0.2916666666666667, 0.7916666666666666)"
"(0.0, 0.0)"
"(0.20416666666666664, 0.5708333333333333)"
"(0.0, 0.6)"
"(0.0, 0.0)"
"(0.6875, 0.7444444444444445)"
"(-0.1, 0.4)"
"(0.05, 0.05)"
"(0.02500000000000001, 0.61875)"
"(0.3041666666666667, 0.725)"
"(1.0, 0.3)"
"(0.25, 0.4666666666666666)"
"(0.1534722222222222, 0.46736111111111106)"
"(0.3666666666666667, 0.3333333333333333)"
"(0.3541666666666667, 0.5)"
"(0.07142857142857142, 0.5089285714285714)"
"(0.4, 0.9)"
"(0.1875, 0.6875)"
"(0.5, 0.825)"
"(0.022321428571428575, 0.35714285714285715)"
"(-0.025, 0.35)"
"(0.2916666666666667, 0.5166666666666667)"
"(0.13000000000000003, 0.7333333333333333)"
"(-0.06633333333333333, 0.25633333333333336)"
"(0.0, 0.0)"
"(0.55, 0.75)"
"(0.3875, 0.5875)"
"(0.375, 0.55625)"
"(0.22222222222222224, 0.4166666666666667)"
"(0.25, 0.3)"
"(0.5, 0.5)"
"(0.5, 0.5)"
"(0.12000000000000002, 0.74)"
"(5.551115123125783e-17, 0.7833333333333333)"
"(0.0, 0.0)"
"(0.06666666666666667, 0.39999999999999997)"
"(0.3, 0.3)"
"(0.5, 0.8333333333333334)"
"(0.55, 0.75)"
"(0.5166666666666666, 0.9166666666666667)"
"(0.46875, 0.5375000000000001)"
"(0.155, 0.48)"
"(-0.006060606060606077, 0.6666666666666667)"
"(0.3333333333333333, 0.4666666666666666)"
"(0.020000000000000007, 0.45999999999999996)"
"(-0.3833333333333333, 1.0)"
"(0.0, 0.6)"
"(0.2458333333333333, 0.48750000000000004)"
"(0.8, 0.9)"
"(0.012499999999999997, 0.2125)"
"(0.075, 0.45500000000000007)"
"(0.29545454545454547, 0.4166666666666667)"
"(-0.17847866419294992, 0.4969387755102041)"
"(0.3, 0.43333333333333335)"
"(0.07291666666666667, 0.5902777777777778)"
"(0.125, 0.6875)"
"(0.1325, 0.5777777777777777)"
"(0.21875, 0.6909722222222222)"
"(-0.1875, 0.65)"
"(0.39, 1.0)"
"(0.625, 0.6375)"
"(0.15357142857142858, 0.2571428571428572)"
"(-0.125, 0.375)"
"(0.13333333333333333, 0.5333333333333333)"
"(0.3, 0.625)"
"(0.26666666666666666, 0.6444444444444445)"
"(0.2833333333333333, 0.7777777777777777)"
"(0.058712121212121215, 0.5625)"
"(0.12666666666666668, 0.42666666666666664)"
"(0.275, 0.47500000000000003)"
"(0.153125, 0.44375)"
"(0.65, 0.625)"
"(0.3, 0.9)"
"(0.3125, 0.46333333333333326)"
"(0.18843537414965986, 0.6312925170068027)"
"(0.2590909090909091, 0.375)"
"(0.11666666666666667, 0.13333333333333333)"
"(-0.10625, 0.61875)"
"(0.0, 0.0)"
"(0.0069444444444444475, 0.7111111111111111)"
"(-0.09375, 0.5)"
"(0.32323232323232326, 0.4292929292929293)"
"(0.3178571428571429, 0.625)"
"(-0.0625, 0.6875)"
"(0.0, 0.05)"
"(0.0625, 0.8)"
"(0.25, 0.3)"
"(0.0, 0.0)"
"(0.65, 0.625)"
"(0.35606060606060613, 0.2868686868686869)"
"(0.6, 0.55)"
"(0.01416666666666666, 0.4616666666666666)"
"(0.0125, 0.65)"
"(-0.16666666666666666, 0.5)"
"(-0.02, 0.3433333333333333)"
"(0.22499999999999998, 0.42500000000000004)"
"(0.0, 1.0)"
"(0.18333333333333335, 0.2333333333333333)"
"(0.20000000000000004, 0.6333333333333333)"
"(0.6333333333333333, 0.9666666666666667)"
"(0.016666666666666666, 0.4666666666666666)"
"(0.24111111111111114, 0.42)"
"(0.33571428571428574, 0.5357142857142857)"
"(0.4535714285714286, 0.5821428571428571)"
"(-0.5, 0.9)"
"(0.5, 0.7)"
"(0.13535714285714287, 0.46571428571428564)"
"(0.2, 0.625)"
"(0.21805555555555556, 0.6055555555555555)"
"(0.023484848484848487, 0.43583333333333335)"
"(-0.015961538461538465, 0.4538461538461539)"
"(0.19374999999999998, 0.34375)"
"(0.2229957134368899, 0.48266700619641784)"
"(0.17625, 0.611875)"
"(0.016666666666666663, 0.48333333333333334)"
"(0.5475, 0.6799999999999999)"
"(0.1, 0.275)"
"(0.7, 1.0)"
"(0.44375, 0.9125)"
"(0.18000000000000002, 0.55)"
"(0.3090909090909091, 0.49696969696969695)"
"(0.5416666666666666, 0.5833333333333334)"
"(0.057499999999999996, 0.565)"
"(0.8000000000000002, 0.5)"
"(0.9333333333333332, 0.6833333333333332)"
"(0.5, 0.5)"
"(-0.15000000000000002, 0.25)"
"(0.25, 0.39999999999999997)"
"(-0.29583333333333334, 0.5208333333333333)"
"(0.2333333333333333, 0.26666666666666666)"
"(0.54, 0.63)"
"(0.8, 0.75)"
"(0.375, 0.5)"
"(0.3076923076923077, 0.5653846153846154)"
"(-0.2, 1.0)"
"(0.0, 0.0)"
"(0.40727272727272723, 0.510909090909091)"
"(0.2787878787878788, 0.4348484848484849)"
"(0.3444444444444445, 0.688888888888889)"
"(0.3, 0.9)"
"(0.02833333333333334, 0.5883333333333333)"
"(0.5, 1.0)"
"(0.33, 0.52)"
"(0.225, 0.3375)"
"(0.175, 0.44999999999999996)"
"(0.35, 0.4)"
"(0.24791666666666667, 0.6666666666666667)"
"(0.16249999999999998, 0.1625)"
"(0.4, 0.8)"
"(0.10416666666666667, 0.3333333333333333)"
"(0.0, 0.0)"
"(0.16666666666666666, 0.3333333333333333)"
"(0.1, 0.3)"
"(0.19999999999999998, 0.3)"
"(0.041666666666666664, 0.6083333333333333)"
"(0.434375, 0.6020833333333333)"
"(0.05388888888888889, 0.3572222222222222)"
"(0.08703703703703704, 0.30000000000000004)"
"(0.14166666666666666, 0.6761904761904762)"
"(0.27113095238095236, 0.5047619047619047)"
"(-0.10476190476190476, 0.7928571428571428)"
"(0.34761904761904766, 0.5267857142857143)"
"(0.08409090909090909, 0.6)"
"(-0.02749999999999999, 0.5)"
"(5.551115123125783e-17, 0.875)"
"(0.18333333333333335, 0.6416666666666666)"
"(0.06938492063492065, 0.45640873015873024)"
"(0.020833333333333332, 0.6666666666666666)"
"(0.04074074074074072, 0.5564814814814815)"
"(0.1, 0.22999999999999998)"
"(-0.23333333333333328, 0.5555555555555555)"
"(0.34, 0.4033333333333333)"
"(0.4916666666666667, 0.7000000000000001)"
"(0.3481481481481481, 0.462962962962963)"
"(0.8, 1.0)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(0.7, 0.6000000000000001)"
"(0.09166666666666667, 0.6166666666666667)"
"(0.5, 0.5)"
"(0.0, 0.0)"
"(0.0, 0.0)"
"(0.7, 0.6000000000000001)"
"(0.25, 0.25)"
"(1.0, 0.3)"
"(0.5, 0.5)"
"(0.0, 0.0)"
"(0.7046875, 0.7)"
"(0.08333333333333333, 0.4000000000000001)"
"(-0.5, 0.9)"
"(0.3044268231768232, 0.6387362637362637)"
"(-0.3999999999999999, 0.43333333333333335)"
"(0.0, 0.3)"
"(-0.19374999999999992, 0.7083333333333333)"
"(0.5166666666666667, 0.7333333333333334)"
